0,1,2,session,policy_area,party,state
0.0208,0.0204,0.019,115,Public Lands and Natural Resources,Republican,IA
0.0179,0.0204,0.0173,115,Health,Republican,IA
0.2008,0.0442,0.1455,115,Health,Republican,IA
0.0291,0.0229,0.0238,113,Health,Democratic,CA
0,0.0229,0.0063,113,Foreign Trade and International Finance,Democratic,CA
0.0134,0.0229,0.0137,113,Environmental Protection,Democratic,CA
0,0.0229,0.0066,113,Law,Democratic,CA
0.0204,0.0229,0.0181,113,Economics and Public Finance,Democratic,CA
0.0291,0.0229,0.0238,113,Health,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0157,0.0229,0.0153,113,Water Resources Development,Democratic,CA
0.0412,0.0229,0.0299,113,Families,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0516,0.0229,0.0384,113,Armed Forces and National Security,Democratic,CA
0.0426,0.0229,0.0329,113,"Science, Technology, Communications",Democratic,CA
0.0516,0.0229,0.0384,113,Armed Forces and National Security,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0134,0.0229,0.0137,113,Environmental Protection,Democratic,CA
0.0081,0.0229,0.0107,113,Finance and Financial Sector,Democratic,CA
0.0338,0.0229,0.0261,113,Public Lands and Natural Resources,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0157,0.0229,0.0153,113,Water Resources Development,Democratic,CA
0.0516,0.0229,0.0384,113,Armed Forces and National Security,Democratic,CA
0.0157,0.0229,0.0153,113,Water Resources Development,Democratic,CA
0.0406,0.0229,0.0312,113,Transportation and Public Works,Democratic,CA
0.0516,0.0229,0.0384,113,Armed Forces and National Security,Democratic,CA
0.0227,0.0229,0.0194,113,Commerce,Democratic,CA
0.0937,0.0229,0.0716,113,Emergency Management,Democratic,CA
0.0134,0.0229,0.0137,113,Environmental Protection,Democratic,CA
0.0338,0.0229,0.0261,113,Public Lands and Natural Resources,Democratic,CA
0.0338,0.0229,0.0261,113,Public Lands and Natural Resources,Democratic,CA
0.0931,0.0538,0.0706,113,Government Operations and Politics,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0291,0.0229,0.0238,113,Health,Democratic,CA
0.0138,0.0229,0.0141,113,Housing and Community Development,Democratic,CA
0.0516,0.0229,0.0384,113,Armed Forces and National Security,Democratic,CA
0,0.0163,0.0064,113,Taxation,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0538,0.0247,0.0439,113,International Affairs,Democratic,CA
0,0.0229,0.0063,113,Foreign Trade and International Finance,Democratic,CA
0,0.0229,0.0063,113,Foreign Trade and International Finance,Democratic,CA
0.1064,0.0252,0.0735,113,Native Americans,Democratic,CA
0.0291,0.0229,0.0238,113,Health,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0,0.0229,0.0064,113,Private Legislation,Democratic,CA
0.0108,0.0229,0.012,113,Energy,Democratic,CA
0.012,0.0229,0.0205,113,Agriculture and Food,Democratic,CA
0.0081,0.0229,0.0107,113,Finance and Financial Sector,Democratic,CA
0.0434,0.0229,0.0344,113,Crime and Law Enforcement,Democratic,CA
0.0055,0.0229,0.0092,113,Education,Democratic,CA
0.0338,0.0229,0.0261,113,Public Lands and Natural Resources,Democratic,CA
0.012,0.0229,0.0205,113,Agriculture and Food,Democratic,CA
0.0398,0.0229,0.0354,114,Transportation and Public Works,Democratic,CA
0.0286,0.0229,0.0271,114,Health,Democratic,CA
0.0915,0.0538,0.0797,114,Government Operations and Politics,Democratic,CA
0.0354,0.0229,0.0318,114,Immigration,Democratic,CA
0.0054,0.0229,0.0105,114,Education,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0506,0.0229,0.0436,114,Armed Forces and National Security,Democratic,CA
0.0398,0.0229,0.0354,114,Transportation and Public Works,Democratic,CA
0.0154,0.0229,0.0174,114,Water Resources Development,Democratic,CA
0.0079,0.0229,0.0122,114,Finance and Financial Sector,Democratic,CA
0.0506,0.0229,0.0436,114,Armed Forces and National Security,Democratic,CA
0.0223,0.0229,0.0221,114,Commerce,Democratic,CA
0.0054,0.0229,0.0105,114,Education,Democratic,CA
0.0286,0.0229,0.0271,114,Health,Democratic,CA
0.0354,0.0229,0.0318,114,Immigration,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0506,0.0229,0.0436,114,Armed Forces and National Security,Democratic,CA
0.0398,0.0229,0.0354,114,Transportation and Public Works,Democratic,CA
0.0154,0.0229,0.0174,114,Water Resources Development,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0135,0.0229,0.0161,114,Housing and Community Development,Democratic,CA
0.0331,0.0229,0.0297,114,Public Lands and Natural Resources,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0529,0.0247,0.0497,114,International Affairs,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0,0.0229,0.0075,114,Law,Democratic,CA
0.0331,0.0229,0.0297,114,Public Lands and Natural Resources,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0506,0.0229,0.0436,114,Armed Forces and National Security,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0286,0.0229,0.0271,114,Health,Democratic,CA
0.0331,0.0229,0.0297,114,Public Lands and Natural Resources,Democratic,CA
0.0079,0.0229,0.0122,114,Finance and Financial Sector,Democratic,CA
0.0426,0.0229,0.0391,114,Crime and Law Enforcement,Democratic,CA
0.0132,0.0229,0.0156,114,Environmental Protection,Democratic,CA
0.0286,0.0229,0.0271,114,Health,Democratic,CA
0.0331,0.0229,0.0297,114,Public Lands and Natural Resources,Democratic,CA
0,0.0229,0.0072,114,Foreign Trade and International Finance,Democratic,CA
0.0286,0.0229,0.0271,114,Health,Democratic,CA
0.0506,0.0229,0.0436,114,Armed Forces and National Security,Democratic,CA
0.0073,0.0204,0.0144,115,Immigration,Democratic,CA
0.0059,0.0204,0.0123,115,Health,Democratic,CA
0.0074,0.0204,0.0137,115,"Civil Rights and Liberties, Minority Issues",Democratic,CA
0.0088,0.0204,0.0178,115,Crime and Law Enforcement,Democratic,CA
0.0082,0.0204,0.0161,115,Transportation and Public Works,Democratic,CA
0.0088,0.0204,0.0178,115,Crime and Law Enforcement,Democratic,CA
0,0.0146,0.0033,115,Taxation,Democratic,CA
0,0.0146,0.0033,115,Taxation,Democratic,CA
0.0059,0.0204,0.0123,115,Health,Democratic,CA
0.0199,0.0204,0.0378,115,Emergency Management,Democratic,CA
0.0088,0.0204,0.0178,115,Crime and Law Enforcement,Democratic,CA
0.0068,0.0204,0.0135,115,Public Lands and Natural Resources,Democratic,CA
0.0059,0.0204,0.0123,115,Health,Democratic,CA
0.0073,0.0204,0.0144,115,Immigration,Democratic,CA
0.0073,0.0204,0.0144,115,Immigration,Democratic,CA
0.0073,0.0204,0.0144,115,Immigration,Democratic,CA
0.0088,0.0204,0.0178,115,Crime and Law Enforcement,Democratic,CA
0.0021,0.0204,0.0061,115,Energy,Democratic,CA
0.0068,0.0204,0.0135,115,Public Lands and Natural Resources,Democratic,CA
0.0068,0.0204,0.0135,115,Public Lands and Natural Resources,Democratic,CA
0.0088,0.0204,0.0178,115,Crime and Law Enforcement,Democratic,CA
0.0073,0.0204,0.0144,115,Immigration,Democratic,CA
0.0027,0.0204,0.0072,115,Housing and Community Development,Democratic,CA
0.0059,0.0204,0.0123,115,Health,Democratic,CA
0.0068,0.0204,0.0135,115,Public Lands and Natural Resources,Democratic,CA
0.0105,0.0204,0.0199,115,Armed Forces and National Security,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0229,0.0094,114,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0,0.0204,0.0042,115,None reported,Democratic,CA
0.0121,0.0229,0.0146,113,Public Lands and Natural Resources,Republican,AZ
0,0.0163,0.0035,113,Taxation,Republican,AZ
0.0104,0.0229,0.0133,113,Health,Republican,AZ
0.0048,0.0229,0.0076,113,Environmental Protection,Republican,AZ
0.0121,0.0229,0.0146,113,Public Lands and Natural Resources,Republican,AZ
0.0081,0.0229,0.0108,113,Commerce,Republican,AZ
0.0104,0.0229,0.0133,113,Health,Republican,AZ
0,0.0163,0.0035,113,Taxation,Republican,AZ
0.0121,0.0229,0.0146,113,Public Lands and Natural Resources,Republican,AZ
0.0029,0.0229,0.0059,113,Finance and Financial Sector,Republican,AZ
0.0402,0.0252,0.0419,113,Native Americans,Republican,AZ
0.0038,0.0229,0.0066,113,Energy,Republican,AZ
0.0048,0.0229,0.0076,113,Environmental Protection,Republican,AZ
0.0048,0.0229,0.0076,113,Environmental Protection,Republican,AZ
0.0048,0.0229,0.0076,113,Environmental Protection,Republican,AZ
0.0073,0.0229,0.01,113,Economics and Public Finance,Republican,AZ
0.0019,0.0229,0.0051,113,Education,Republican,AZ
0.0042,0.0229,0.0114,113,Agriculture and Food,Republican,AZ
0,0.0163,0.0035,113,Taxation,Republican,AZ
0.0078,0.0241,0.0111,114,Environmental Protection,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.007,0.0241,0.0167,114,Agriculture and Food,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0119,0.0241,0.0147,114,Economics and Public Finance,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0256,0.0241,0.0281,114,Crime and Law Enforcement,Republican,AZ
0.0212,0.0241,0.0228,114,Immigration,Republican,AZ
0.0212,0.0241,0.0228,114,Immigration,Republican,AZ
0.007,0.0241,0.0167,114,Agriculture and Food,Republican,AZ
0,0.0172,0.0052,114,Taxation,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0063,0.0241,0.0097,114,Energy,Republican,AZ
0.0212,0.0241,0.0228,114,Immigration,Republican,AZ
0.0212,0.0241,0.0228,114,Immigration,Republican,AZ
0,0.0241,0.0054,114,Law,Republican,AZ
0.0645,0.0265,0.0605,114,Native Americans,Republican,AZ
0.0239,0.0241,0.0254,114,Transportation and Public Works,Republican,AZ
0.0133,0.0241,0.0158,114,Commerce,Republican,AZ
0.0212,0.0241,0.0228,114,Immigration,Republican,AZ
0,0.0172,0.0052,114,Taxation,Republican,AZ
0,0.0241,0.005,114,Animals,Republican,AZ
0.0091,0.0241,0.0124,114,Water Resources Development,Republican,AZ
0.0562,0.0567,0.058,114,Government Operations and Politics,Republican,AZ
0.008,0.0241,0.0115,114,Housing and Community Development,Republican,AZ
0,0.0172,0.0052,114,Taxation,Republican,AZ
0.0319,0.0261,0.0359,114,International Affairs,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0645,0.0265,0.0605,114,Native Americans,Republican,AZ
0.0171,0.0241,0.0194,114,Health,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0198,0.0241,0.0213,114,Public Lands and Natural Resources,Republican,AZ
0.0071,0.0241,0.0106,114,Social Welfare,Republican,AZ
0.0217,0.0241,0.0216,114,"Civil Rights and Liberties, Minority Issues",Republican,AZ
0,0.0241,0.0051,114,Foreign Trade and International Finance,Republican,AZ
0.0565,0.0241,0.0589,114,Emergency Management,Republican,AZ
0,0.0241,0.0054,114,Law,Republican,AZ
0.0305,0.0241,0.0314,114,Armed Forces and National Security,Republican,AZ
0.0212,0.0241,0.0228,114,Immigration,Republican,AZ
0.0047,0.0241,0.0087,114,Finance and Financial Sector,Republican,AZ
0.007,0.0241,0.0167,114,Agriculture and Food,Republican,AZ
0.0171,0.0241,0.0194,114,Health,Republican,AZ
0.0078,0.0241,0.0111,114,Environmental Protection,Republican,AZ
0.0078,0.0241,0.0111,114,Environmental Protection,Republican,AZ
0.0078,0.0241,0.0111,114,Environmental Protection,Republican,AZ
0.0063,0.0241,0.0097,114,Energy,Republican,AZ
0.0063,0.0241,0.0097,114,Energy,Republican,AZ
0,0.0241,0.0023,114,Environmental Protection,Republican,AZ
0,0.0241,0.0014,114,Labor and Employment,Republican,AZ
0.0027,0.0204,0.0069,115,Agriculture and Food,Republican,AZ
0.0101,0.0204,0.0118,115,Crime and Law Enforcement,Republican,AZ
0.0024,0.0204,0.004,115,Energy,Republican,AZ
0.0121,0.0204,0.0131,115,Armed Forces and National Security,Republican,AZ
0.0226,0.0483,0.0247,115,Government Operations and Politics,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0084,0.0204,0.0095,115,Immigration,Republican,AZ
0.0127,0.0221,0.0151,115,International Affairs,Republican,AZ
0,0.0204,0.0021,115,Foreign Trade and International Finance,Republican,AZ
0.0261,0.0225,0.0258,115,Native Americans,Republican,AZ
0.0024,0.0204,0.004,115,Energy,Republican,AZ
0.0024,0.0204,0.004,115,Energy,Republican,AZ
0.0121,0.0204,0.0131,115,Armed Forces and National Security,Republican,AZ
0.0047,0.0204,0.0061,115,Economics and Public Finance,Republican,AZ
0.0345,0.024,0.0361,115,Congress,Republican,AZ
0.0261,0.0225,0.0258,115,Native Americans,Republican,AZ
0.0027,0.0204,0.0069,115,Agriculture and Food,Republican,AZ
0.0084,0.0204,0.0095,115,Immigration,Republican,AZ
0.0094,0.0204,0.0106,115,Transportation and Public Works,Republican,AZ
0,0.0146,0.0021,115,Taxation,Republican,AZ
0,0.0146,0.0021,115,Taxation,Republican,AZ
0,0.0204,0.0022,115,Law,Republican,AZ
0,0.0146,0.0021,115,Taxation,Republican,AZ
0,0.0146,0.0021,115,Taxation,Republican,AZ
0,0.0204,0.0021,115,Animals,Republican,AZ
0.0031,0.0204,0.0046,115,Environmental Protection,Republican,AZ
0.0031,0.0204,0.0046,115,Environmental Protection,Republican,AZ
0.0031,0.0204,0.0046,115,Environmental Protection,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0226,0.0483,0.0247,115,Government Operations and Politics,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0024,0.0204,0.004,115,Energy,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0078,0.0204,0.0089,115,Public Lands and Natural Resources,Republican,AZ
0.0226,0.0483,0.0247,115,Government Operations and Politics,Republican,AZ
0.0101,0.0204,0.0118,115,Crime and Law Enforcement,Republican,AZ
0.0228,0.0204,0.0251,115,Emergency Management,Republican,AZ
0.0027,0.0204,0.0069,115,Agriculture and Food,Republican,AZ
0.0024,0.0204,0.004,115,Energy,Republican,AZ
0.0121,0.0204,0.0131,115,Armed Forces and National Security,Republican,AZ
0.1211,0.0442,0.0991,115,"Science, Technology, Communications",Republican,AZ
0.15,0.0476,0.1292,115,International Affairs,Republican,AZ
0,0.0241,0.0067,114,None reported,Republican,AZ
0,0.0204,0.0028,115,None reported,Republican,AZ
0.0272,0.0229,0.0206,113,Families,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.007,0.0229,0.0082,113,Energy,Democratic,MN
0.007,0.0229,0.0082,113,Energy,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0342,0.0229,0.0265,113,Armed Forces and National Security,Democratic,MN
0.0342,0.0229,0.0265,113,Armed Forces and National Security,Democratic,MN
0.0288,0.0229,0.0237,113,Crime and Law Enforcement,Democratic,MN
0.0342,0.0229,0.0265,113,Armed Forces and National Security,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0223,0.0229,0.0179,113,Public Lands and Natural Resources,Democratic,MN
0.0288,0.0229,0.0237,113,Crime and Law Enforcement,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0,0.0163,0.0044,113,Taxation,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0,0.0163,0.0044,113,Taxation,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0,0.0163,0.0044,113,Taxation,Democratic,MN
0.007,0.0229,0.0082,113,Energy,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0,0.0229,0.0045,113,Law,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0036,0.0229,0.0063,113,Education,Democratic,MN
0.0078,0.0229,0.014,113,Agriculture and Food,Democratic,MN
0,0.0229,0.0045,113,Law,Democratic,MN
0.072,0.0252,0.0513,113,Native Americans,Democratic,MN
0.0342,0.0229,0.0265,113,Armed Forces and National Security,Democratic,MN
0.0192,0.0229,0.0163,113,Health,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0.0027,0.0229,0.0065,114,Labor and Employment,Democratic,MN
0.0188,0.0229,0.0186,114,Health,Democratic,MN
0,0.0229,0.0051,114,Law,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0.0069,0.0229,0.0093,114,Energy,Democratic,MN
0,0.0163,0.005,114,Taxation,Democratic,MN
0.0188,0.0229,0.0186,114,Health,Democratic,MN
